pair_id,design1_id,design2_id,design1_name,design2_name,design1_image_url,design2_image_url,image_similarity,text_similarity,total_similarity,label
1632,3020000024443-09-01,3020000018091-09-01,화장품 용기,액체 내용물 포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73b827884159da4efa3241ff3f1a86abd35f1f74cd0efa63c0b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0deac54f8925f4c7db087096564c2a872bf69aa715bc78a4ba090e8525b2f0ed8,0.89301997423172,0.8930041790008545,0.8930152654647827,0
1633,3020000017500-09-01,3020000016423-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa11020c731eccb4d075f80d2fe240a7cb0147bb841630606c7,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d20e124d85b6a93260,0.6996481418609619,0.8192736506462097,0.7355358004570007,0
1634,3020000017679-09-01,3020000002023-09-01,화장품 용기,포장용용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1301e6f2c98fb3cd7a3bb760df179f32f5e10f3cb4d02e983,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0680d52483fc7b07dce8cf928834fb57d19980545f54a8647bc13447dbadeb14d,0.6893410086631775,0.875977635383606,0.7453320026397705,0
1635,3020000005898-09-01,3020000003008-09-01,화장품 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08fe3e6d10b56cc3d9f98bc4caf4fb052f4fcc92f245ce33553a5571dc18a8d9d,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b00b66daf06c8a830629ab74559564aad1045d3af6b0bf2d75bb926922e4a93f2b,0.7029773592948914,0.7767657041549683,0.7251138687133789,0
1636,3020000009396-09-01,3020000022160-09-01,화장품 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b073590199e4f1dc1639c043446a843f3470496d74c2a4c07b448ac816fa471485,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b02e6ec20e9488ca6619e7d183ad07870db0828e5b0b145e74ada932ed5878f2ba,0.7119225263595581,0.9890733957290649,0.7950677871704102,0
1637,3020000020333-09-01,3020000031169-09-01,로션 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e511aac18d04956000f64111cca5e9d6f746c622f7e33d1d4f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2bda1ae1f5599e317818da205f7f25c65311581e51a33fd21,0.7327651977539062,0.8610361218452454,0.7712464928627014,0
1638,3020000017679-09-01,3020000031163-09-01,화장품 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1301e6f2c98fb3cd7a3bb760df179f32f8124da061a20fb42,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2bda1ae1f5599e317dbdb5c17e3d29fda429f15eadf9f1b0c,0.720419704914093,0.8813050389289856,0.7686853408813477,0
1639,3020000028282-09-01,3020000011905-09-01,포장용 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a7361c5f2b82111502f219a26afd797e95518ff3cc4cf56f0efc8,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290a0b1bd5557f830a49d15bb8fcee375a0ed8a0149772fc1a22,0.617286205291748,0.8904473781585693,0.6992345452308655,0
1640,3020000012834-09-01,3020000033580-09-01,향수병,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe136b914a53e58c31f8da15c97024331bbc4a0ba82921d76bb,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7ad0513baa27761822424c67937ca6f7b5b71b8dcddec9899e1,0.9021170735359192,0.7318040728569031,0.8510231971740723,0
1641,3020000017908-09-01,3020000021953-09-01,화장품 용기,포장용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1182d19b659de8ba0b15a67581927d86f3013d7759373a17f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b006449c7f1c85a4a78b7c1a7242ae14e9c5900488590f725aa5a1924781f7a4f8,0.6824333667755127,0.7702063322067261,0.7087652683258057,0
1642,3020000018258-09-01,3020000015200-09-01,음료용 캔,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0deac54f8925f4c7d8c19ebbaa9b69594dbe0bf3a992ba5bf2cca05cd3aec32c9,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b7ebd23e10645d463a3bdf3df38bb1a275e0f935a00afb8aad,0.6993228793144226,0.7214680314064026,0.7059664130210876,0
1643,3020000023861-09-01,3020000011007-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb9751249d50c7f3b7f0515a7da19ff2e6aa31148d5908deb1a01b9f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290aa6f312245d3a82ee6abff9afa2ecfcfd3e3c91e8685e3e85,0.9034655094146729,0.9672569036483765,0.9226028919219971,0
1644,3020000015228-09-01,3020000010608-09-01,포장용 용기,향수용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b736b25ce876b15baee6fa5b98ab5666b62855bfd6767d6c6a,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0ef3ea9b059e12421ac8898e2abf04f2abfe0c93f850ea72404b9de047cf89659,0.7704387903213501,0.864209771156311,0.7985700368881226,0
1645,3020000007581-09-01,3020000011989-09-01,향수병,드링크 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0fdcd45318d7ff23cbe8f9d6b58b35c17304b4de69f264fbad1e5636d71d12d0a,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290a22025622b2f6a4c0026452b7351c2cfe99832b67867a1cd9,0.8126748204231262,0.718349277973175,0.7843772172927856,0
1646,3020000005652-09-01,3020000027734-09-01,포장용 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08fe3e6d10b56cc3dd860bdd2e2498e9ae78cdee054c9d58fc542ec1073fa86cf,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b01b6467bd697fe99c304237b1c4ccf2648bc1a773011b168e12e399c78f6e97f1,0.8206371068954468,0.9969174861907959,0.8735212087631226,0
1647,3020000014720-09-01,3020000021678-09-01,음료수 병,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0606f4df1f99f408147acd64ca7a100af79f950bb027a98d8a9caa90b9b3fd060,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b006449c7f1c85a4a76082ed448bf618402e55be811569258981c5a63ff16eaeda,0.6701192259788513,0.7661705017089844,0.6989346146583557,0
1648,3020000022812-09-01,3020000032581-09-01,포장용 병,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b02e6ec20e9488ca663ad59844fd3ba6d2d1f8ed2d2803d4e407f57426de71ea98,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de114c938f9d32b974d972fd3dc3dcfeadae06875415193f3f4c9,0.8399775624275208,0.8359426856040955,0.8387670516967773,0
1649,3020000007445-09-01,3020000023960-09-01,샴푸용기,향수용 분무기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0fdcd45318d7ff23c308bbaa2658dde0908ce1448e4d7f44e2e63d2c4281adb41,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb97512435c6663bfd5ed5613a4a1a91772f1718bf56c98468b8870d,0.854770302772522,0.7082273960113525,0.8108074069023132,0
1650,3020000015229-09-01,3020000024534-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b736b25ce876b15bae0e8aaa9c2ad9adfbd6232b2b2e9e98fc,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73bad765829c40530d0971c65a9ec7bb854209c98dd8384b9a2,0.7887054681777954,0.7937041521072388,0.7902050614356995,0
1651,3020000031089-09-01,3020000030842-09-01,포장용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2a6e995ef25b4de53c3b0a0f3559ebf12890b0cc26653ee7b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0a4a05627aedca40c6c5b6bb702b107031c99bbc312988895,0.7883477210998535,0.8454048037528992,0.8054648637771606,0
1652,3020000015830-09-01,3020000017908-09-01,화장품용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b7d26e09af6146358c38574e668718dd2676b7639687cc77c5,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1182d19b659de8ba0b15a67581927d86f6c64e69326177d14,0.840123176574707,0.8803958296775818,0.8522049188613892,0
1653,3020000028282-09-01,3020000012601-09-01,포장용 용기,세제용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a7361c5f2b82111502f219a26afd797e95518f88ffea539e68cd9,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe168aabef1f58be13cce1ea850f9b201c5e0e7d054bccb9b4e,0.6532846689224243,0.8205512762069702,0.7034646272659302,0
1654,3020000029019-09-01,3020000032447-09-01,화장품 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2390c13707ca28de788875746926698e5130eae92fa6dca26,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de114adfcf72cc6314c12724d86072dd1e0e1cc370ee64a76f864,0.6785032749176025,0.8764998912811279,0.7379022836685181,0
1655,3020000013863-09-01,3020000031168-09-01,포장용 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736d6ca4029587136d1043d9cbecd32574dd,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2bda1ae1f5599e317e91e86b71eace806e3850b0cabf0659c,0.8889054656028748,0.8590532541275024,0.8799498081207275,0
1656,3020000033574-09-01,3020000007772-09-01,향수용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7add5c4bca3f493f084fbe15d523da3e9db021a46b5c0632184,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0fdcd45318d7ff23cc933b5cab7f8c645d9e46bfbdbc6f3727f63e4f9188936e7,0.8206507563591003,0.7817181348800659,0.8089709281921387,0
1657,3020000013860-09-01,3020000016022-09-01,포장용 용기,향수병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827baa345171220d68be4,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c6eddf7c16beaabf046cfce850eacb0aa5e146fb383a99d2a,0.8092010617256165,0.8258271217346191,0.8141888976097107,0
1658,3020000003036-09-01,3020000005118-09-01,샴푸 용기,에어로졸 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b00b66daf06c8a83066ca29919efe34e1eb3799e6ace917d9a2fc98b142c76f295,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08fe3e6d10b56cc3d6fdd0a060b490f45a9cef516e81b9996e2638910046b2bfe,0.886649489402771,0.6901164650917053,0.8276895880699158,0
1659,3020000013606-09-01,3020000024463-09-01,화장품 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69d2e1bbea21ba73afc,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73be969790f4b87eaa5b26fec36e24da5f745ff841745c30725,0.8476365804672241,0.8843452334403992,0.8586491346359253,0
1660,3020000031696-09-01,3020000003007-09-01,화장품 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2fe66ea06c9f515a9004527b3808598c005f394e9dd20bacf,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b00b66daf06c8a830629ab74559564aad12fba1de06c513337e776af8a0f2e9235,0.828188419342041,0.7649332284927368,0.8092118501663208,0
1661,3020000007444-09-01,3020000011312-09-01,샴푸용기,술병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0fdcd45318d7ff23c308bbaa2658dde09f849964c1ca6ebeb568c090b051122ec,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290a5ffe1b8eef7e114d8d90f591f2f6baf8d2b23ab6ff513c90,0.6816543340682983,0.6516201496124268,0.6726440787315369,0
1662,3020000021877-09-01,3020000033317-09-01,포장용 병,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b006449c7f1c85a4a70414a8256ca494f5043ecd5ebd0c3ee44a010eb500c920cc,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7ad8e33740856216fb3f7ca4d56add9768899b7f7e5fdf5ef89,0.7873033285140991,0.7557719945907593,0.7778438925743103,0
1663,3020000022161-09-01,3020000031698-09-01,화장품용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b02e6ec20e9488ca6619e7d183ad07870d0e1f720ac109996a074395cad3b98e21,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2fe66ea06c9f515a9995802f2cd000e197782e2813c1c9524,0.672426164150238,0.9223916530609131,0.7474157810211182,0
1664,3020000032063-09-01,3020000011001-09-01,화장품 함,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de1141cf4f2c1684983873826053939283218a7e10c30db811d3f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290aa6f312245d3a82ee762249b201b11d960e801134591fa1c4,0.7950558662414551,0.8768441081047058,0.8195923566818237,0
1665,3020000023526-09-01,3020000020571-09-01,향수 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb97512406c585eb35ae35c5391bc9837eac95ab3dd7f8dcc1eb43fa,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e5b435903018a1a9f5132e0826c9f45c0b750ed7abfd35ac89,0.8929091691970825,0.8484331369400024,0.8795663714408875,0
1666,3020000000639-09-01,3020000018091-09-01,화장품용기,액체 내용물 포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0cc72ed919b34230099f327e961a5ac51ae48af4135c23fab6f670d44b37cad0a,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0deac54f8925f4c7db087096564c2a872bf69aa715bc78a4b4a1bc947125da484,0.8810591697692871,0.8584779500961304,0.8742848038673401,0
1667,3020000023374-09-01,3020000020672-09-01,화장품 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb97512449882dd38eee7b7064b74edfc7665664769e8d6c8056652d,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e5480d32b373ec1d9434054c8c454dbef02d27a2edf6ae1739,0.9563251733779907,0.9057640433311462,0.9411568641662598,0
1668,3020000022036-09-01,3020000001359-09-01,순간접착제용 용기,포장용병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b02e6ec20e9488ca665918ec678ad60b7f45ee3a721ada425d12db8c5c93aa9419,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b700f0235c7824b0bee8638aea77cc447498725a267264019791190141e87603,0.7890797853469849,0.7606872320175171,0.7805619835853577,0
1669,3020000029019-09-01,3020000012831-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2390c13707ca28de788875746926698e5645955361144e050,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe136b914a53e58c31f34471099fcd13951d4ab0c0d2379b9b6,0.650298535823822,0.9269020557403564,0.7332795858383179,0
1670,3020000033368-09-01,3020000008855-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7ad040f0c1c9fe98f73f8a44c81d3bee001408d05349c8b9aad,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b06226a1b53136408c77446a31574122b0d4ee255adde4503be70deabaa7ca82d1,0.7292870879173279,0.9285537004470825,0.7890670895576477,0
1671,3020000015289-09-01,3020000009396-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b75d136b4df6d33bb584d7d79f71a4cb7c391c0aa86c93c7e5,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b073590199e4f1dc1639c043446a843f3470496d74c2a4c07b448ac816fa471485,0.7513793110847473,0.8957743644714355,0.7946978211402893,0
1672,3020000014928-09-01,3020000032940-09-01,음료용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0606f4df1f99f408187506cb30276f5d07245a750976a3792ac86176daefa8147,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de114e7558e56be909ac7d9ed1a5414fe7bdf6db00d593cef8d6d,0.8806896209716797,0.5840437412261963,0.7916958332061768,0
1673,3020000001557-09-01,3020000011989-09-01,화장품 용기,드링크 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b700f0235c7824b02742d12238f52e5f07b186765f2083893cb62b358e8d6860,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290a22025622b2f6a4c0026452b7351c2cfe0c2130045839a921,0.7665891647338867,0.643851637840271,0.729767918586731,0
1674,3020000006446-09-01,3020000024555-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb39d0891ba1d3de6d92656ddd5ad5eda7389e29180fd6f04b69,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73b5f84b5e88bb806fd5a05a0493fbf9dcb685dd282614839b6,0.7928720712661743,0.9572340250015259,0.8421806693077087,0
1675,3020000027388-09-01,3020000012072-09-01,포장용 용기,샴푸용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b01b6467bd697fe99cc883ae80263b6d6f03450d55259062fb45bb864d044353c8,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe101428d44c160746ec10ea66642096ecbc939f7769ffc7696,0.8604086637496948,0.7548543810844421,0.8287423849105835,0
1676,3020000028254-09-01,3020000004297-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a736184b9181791c18e4fa67ec61a2b27ea41f8f06622e88c7565,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b03069a7817908f14f5c65ec4818929027916d00649800f5605c0281a196c8d03a,0.9489614367485046,0.9398760795593262,0.9462358951568604,0
1677,3020000006438-09-01,3020000024557-09-01,화장품용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb39d6735824be9a53a7e1edc7ee54fa0b09985db5b11784e3ea,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73b5f84b5e88bb806fd701ec43f9850a077439bf010ab6658cf,0.8228965401649475,0.9494156837463379,0.8608523011207581,0
1678,3020000020569-09-01,3020000014871-09-01,액체용기,라이터용 화구,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e51bd7c881a493e52a791c7538a9639bdd8061c48c762b6f55,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0606f4df1f99f408190d3ac87de98d42638b2912400d65d988e3fbdb47b481e46,0.7490012645721436,0.5859746932983398,0.7000932693481445,0
1679,3020000031165-09-01,3020000024712-09-01,화장품용기,에어컨 세정 스프레이,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2bda1ae1f5599e3178632bd153853d7a3766338624889d13c,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73b478bbee24fff2a97c1e7346cd4e6d36afe59b46dadbacd4d,0.868097722530365,0.6296270489692688,0.7965565323829651,0
1680,3020000015341-09-01,3020000025393-09-01,포장용용기,향수 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b775060f5fe4c5113b2881bebb645c6d6d71b2db1f80d59da5,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07a28099d0ef98e17b4fee342a5c9b755696247e88ba73474055f2d37b469ed88,0.7767213582992554,0.7799153327941895,0.7776795625686646,0
1681,3020000016129-09-01,3020000033178-09-01,음료용 병,샴푸용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c25087b935b4ee47a7a96c2768917e36865cab326eeaabbeb,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7ad260e51bd8f6e3480046220d68d97e79a855aaac640f526b6,0.7623928189277649,0.7130539417266846,0.7475911378860474,0
